source_id,gincdif,freehms,stflife,happy,trstprl
79850,1,1,7,7,5
79864,1,1,8,7,6
79866,1,1,7,7,5
79909,1,1,7,7,5
79926,1,1,7,7,5
79972,1,1,7,7,5
79992,1,1,7,7,5
79998,1,1,8,7,5
80039,1,1,8,7,5
80041,1,1,7,7,5
80086,1,1,7,7,5
80092,1,1,7,7,5
80103,1,1,7,7,5
80150,1,1,7,7,5
80164,1,1,7,7,5
80173,1,1,8,8,6
80190,1,1,8,7,5
80207,1,1,7,7,5
80233,1,1,7,7,5
80256,1,1,8,8,5
80281,1,1,7,7,5
