source_id,gincdif,freehms,stflife,happy,trstprl
79850,1,1,7,8,5
79864,1,1,8,7,8
79866,1,1,7,7,8
79909,1,1,8,7,6
79926,1,1,8,8,6
79972,1,1,8,8,8
79992,1,1,8,8,6
79998,1,1,8,7,8
80039,1,1,8,7,6
80041,1,1,7,7,7
80086,1,1,7,7,8
80092,1,1,8,7,6
80103,1,1,7,7,6
80150,1,1,8,7,5
80164,1,1,8,7,6
80173,1,1,7,7,6
80190,1,1,8,7,8
80207,1,1,8,7,7
80233,1,1,8,7,6
80256,1,1,8,8,6
80281,1,1,8,7,6
80307,1,1,8,7,6
80383,1,1,8,8,6
80395,1,1,6,7,7
80413,1,1,8,8,8
80459,1,1,8,7,7
80506,1,1,8,7,8
80513,1,1,8,7,7
80515,1,1,8,8,6
80592,1,1,8,7,7
80600,1,1,8,8,8
80647,1,1,8,8,7
80655,1,1,8,7,8
80685,1,1,7,7,7
80697,1,1,8,8,7
80716,1,1,8,7,7
80734,1,1,8,8,6
80744,1,1,8,7,6
80763,1,1,8,7,7
80774,1,1,7,7,6
80793,1,1,8,8,8
80797,1,1,8,7,4
80824,1,1,8,8,6
80826,1,1,8,8,6
80838,1,1,8,7,6
80863,1,1,8,7,6
80883,1,1,8,8,8
80884,1,1,8,7,6
80889,1,1,8,8,8
80900,1,1,7,7,7
80945,2,1,8,8,6
80983,1,1,8,7,7
81004,1,1,8,7,8
81180,1,1,8,8,6
81206,1,1,8,7,5
81214,1,1,8,7,6
81218,1,1,8,7,6
81232,1,1,8,8,8
81277,1,1,7,8,7
81283,1,1,8,7,6
81297,1,1,7,8,6
81309,1,1,8,7,8
81367,1,1,8,8,6
81381,1,1,8,7,8
81404,1,1,8,7,8
81408,1,1,7,8,8
81410,1,1,7,7,8
81445,1,1,8,8,6
81446,1,1,8,8,8
81456,1,1,8,8,6
81480,1,1,7,7,7
81482,1,1,8,8,6
81490,1,1,8,8,7
81500,1,1,8,7,6
81516,1,1,8,7,8
81518,1,1,8,8,8
81521,1,1,8,7,6
81591,1,1,8,7,6
81612,1,1,8,7,6
81627,1,1,8,7,6
81631,1,1,8,7,6
81722,1,1,6,7,6
81740,1,1,7,7,8
81743,1,1,8,7,7
81772,1,1,7,7,8
81787,1,1,8,8,6
81840,1,1,8,7,7
81876,1,1,7,7,8
81899,1,1,7,7,6
81902,1,1,8,7,6
81946,1,1,8,8,6
81997,1,1,8,8,8
82004,1,1,8,8,6
82010,1,1,8,7,8
82021,1,1,8,7,8
82049,1,1,8,7,6
82110,1,1,8,7,6
82118,1,1,7,7,7
82139,1,1,8,7,6
82141,1,1,8,8,6
82150,1,1,7,7,6
82151,1,1,8,7,6
82194,1,1,8,7,6
82210,1,1,6,7,6
82220,2,1,8,8,5
82227,1,1,7,8,6
82270,1,1,7,7,6
82317,1,1,8,7,7
82345,1,1,8,8,7
82363,1,1,7,8,8
82368,1,1,8,8,5
82373,1,1,8,7,6
82391,1,1,8,8,8
82399,1,1,8,7,8
82410,1,1,8,8,8
82419,1,1,8,7,7
82441,1,1,8,8,6
82454,1,1,8,7,7
82474,1,1,8,8,8
82499,1,1,7,7,8
82511,1,1,8,8,6
82530,1,1,8,8,6
82557,1,1,8,7,6
82610,1,1,8,7,6
82613,1,1,8,7,6
82648,1,1,7,8,6
82684,1,1,8,7,8
82696,1,1,8,8,8
82716,1,1,7,7,6
82746,1,1,8,8,8
82768,1,1,7,7,7
82769,1,1,8,8,7
82775,1,1,8,8,8
82798,1,1,8,8,6
82833,1,1,8,7,8
82848,1,1,8,7,6
82890,1,1,8,8,6
82900,1,1,8,8,6
82925,1,1,8,7,8
82946,1,1,6,8,6
82958,1,1,8,7,6
83001,1,1,8,8,7
83025,1,1,8,8,6
83039,1,1,8,8,6
83085,1,1,8,7,6
83096,1,1,8,7,6
83098,1,1,8,8,6
83113,1,1,8,8,7
83117,1,1,8,7,8
83121,1,1,8,8,6
83129,1,1,8,7,7
83195,1,1,8,8,8
83251,1,1,8,7,6
83263,1,1,8,7,7
83288,1,1,8,7,6
83302,2,1,7,7,7
83329,1,1,7,7,8
83344,1,1,8,7,7
83431,1,1,8,8,6
83479,1,1,8,7,6
83500,1,1,7,8,5
83549,1,1,8,8,7
83552,1,1,8,8,6
83561,1,1,8,7,6
83614,1,1,8,8,6
83616,1,1,7,8,5
83619,1,1,8,7,7
83638,1,1,8,8,6
83642,1,1,7,8,6
83650,1,1,8,7,6
83658,1,1,7,7,7
83666,1,1,8,8,7
83685,1,1,8,8,6
83771,1,1,8,7,8
83780,1,1,8,8,8
83797,1,1,7,8,2
83805,1,1,5,7,5
83830,1,1,8,7,6
83909,1,1,7,7,7
83976,1,1,8,7,8
83979,1,1,8,7,5
83991,1,1,8,7,6
83993,1,1,7,7,6
84005,1,1,7,7,8
84006,1,1,8,7,7
84042,1,1,7,7,7
84109,1,1,7,7,6
84151,1,1,8,7,5
84191,1,1,8,7,8
84230,1,1,8,8,8
84238,1,1,8,7,8
84243,1,1,8,7,7
84285,1,1,8,7,7
84292,1,1,8,7,7
84303,1,1,8,8,6
84366,1,1,7,7,6
84377,1,1,8,7,6
84402,1,1,7,7,6
84435,1,1,8,8,7
84461,1,1,8,7,7
84477,1,1,7,7,7
84499,1,1,8,8,7
84510,1,1,8,7,6
84524,1,1,7,7,6
84545,1,1,7,7,6
84573,1,1,8,8,7
84577,1,1,8,7,7
84615,1,1,8,7,6
84631,1,1,8,8,6
84672,1,1,7,8,6
84676,1,1,8,7,7
84677,1,1,8,8,7
84726,1,1,8,8,6
84748,1,1,7,8,8
84803,1,1,7,8,8
84849,1,1,7,7,6
84860,1,1,8,8,6
84881,1,1,7,7,8
84961,1,1,8,8,6
84965,1,1,7,7,6
85031,1,1,8,8,7
85035,1,1,8,7,6
85114,1,1,8,8,6
85118,1,1,8,8,6
85134,1,1,8,8,8
85179,1,1,8,7,7
85191,1,1,7,7,7
85230,1,1,8,8,6
85242,2,1,8,8,8
85255,1,1,8,8,6
85266,1,1,7,7,6
85274,1,1,7,7,7
85277,1,1,8,8,6
85323,1,1,7,7,7
85441,1,1,8,7,6
85458,1,1,6,6,4
85463,1,1,8,7,7
85559,1,1,7,7,7
85621,1,1,8,8,5
85624,1,1,8,7,7
85627,1,1,8,7,8
85629,1,1,8,7,7
85645,1,1,8,8,7
85678,1,1,7,7,6
85693,1,1,8,8,6
85698,1,1,8,8,6
85792,1,1,8,7,6
85806,2,1,8,8,2
85833,1,1,8,7,8
85835,1,1,8,7,6
85846,1,1,8,7,7
85847,1,1,8,8,8
85881,1,1,8,7,6
85906,1,1,8,7,6
85909,1,1,8,8,7
85915,1,1,7,7,8
85916,1,1,8,8,7
85917,1,1,8,7,6
85922,1,1,8,7,6
85955,1,1,8,7,7
85972,1,1,8,7,6
85983,1,1,8,8,7
85985,1,1,7,8,6
86013,1,1,8,7,7
86014,1,1,8,8,8
86035,1,1,8,7,6
86040,1,1,8,7,8
86111,1,1,8,8,8
86189,1,1,8,7,7
86252,1,1,8,7,8
86317,1,1,8,7,4
86394,1,1,7,7,8
86412,1,1,8,8,8
86426,1,1,8,8,6
