56052,Male,29,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko dvejus ar daugiau metų)",Town or small city,LT026,No,5,9,Quite interested,No
56053,Female,76,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Country village,LT024,Yes,8,Left,Quite interested,Yes
56093,Female,65,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",A big city,LT011,Yes,8,5,Quite interested,Yes
56151,Male,38,Aukštasis neuniversitetinis arba koleginis,Suburbs or outskirts of big city,LT022,Yes,7,Right,Very interested,Not eligible to vote
56153,Female,52,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",A big city,LT025,Yes,5,3,Quite interested,No
56155,Male,30,"Profesinis, įgytas kartu baigiant ir pagrindinį išsilavinimą",Town or small city,LT027,Yes,3,5,Hardly interested,Yes
56167,Male,65,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT025,Yes,7,5,Quite interested,Yes
56215,Female,80,"Pagrindinis, įgytas pagrandinéje, vidurinéje, jaunimo, vakarinéje mokykloje, licéjuje ar (pro)gimnazijoje",Country village,LT022,Yes,5,5,Quite interested,Yes
56324,Female,56,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Town or small city,LT011,Yes,5,5,Not at all interested,Yes
56450,Male,55,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko mažiau nei dvejus metus)",Country village,LT029,Yes,7,5,Quite interested,No
56470,Male,18,"Pagrindinis, įgytas pagrandinéje, vidurinéje, jaunimo, vakarinéje mokykloje, licéjuje ar (pro)gimnazijoje",A big city,LT022,Yes,5,5,Not at all interested,Not eligible to vote
56491,Male,51,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT025,No,Not at all religious,5,Hardly interested,Yes
56504,Male,42,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT023,Yes,3,Right,Very interested,Yes
56527,Female,68,"Aukštasis universitetinis, įgytas baigus vientisąsias (įskaitant studijas aukštosiose mokyklose iki reformos 1991-1992 m.) arba specialiąsias profesines (diplomuoto specialisto) studijas po bakalauro studijų baigimo",Country village,LT029,Yes,6,Left,Very interested,Yes
56550,Male,62,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Country village,LT024,No,8,Right,Quite interested,No
56554,Female,69,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT028,Yes,5,2,Hardly interested,Yes
56644,Female,51,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",A big city,LT025,Yes,8,Left,Quite interested,Yes
56668,Male,35,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",Town or small city,LT011,Yes,Not at all religious,5,Hardly interested,No
56674,Female,68,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Town or small city,LT024,Yes,7,Left,Hardly interested,Yes
56682,Male,70,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko dvejus ar daugiau metų)",Town or small city,LT029,Yes,6,5,Hardly interested,Yes
56700,Male,54,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Town or small city,LT023,No,Not at all religious,4,Quite interested,Yes
56726,Female,54,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko dvejus ar daugiau metų)",Country village,LT028,Yes,Very religious,9,Hardly interested,Yes
56760,Female,84,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",A big city,LT011,Yes,8,9,Not at all interested,Yes
56768,Male,57,Aukštasis neuniversitetinis arba koleginis,Country village,LT022,Yes,9,5,Quite interested,No
56787,Male,28,Aukštasis neuniversitetinis arba koleginis,Country village,LT022,No,Not at all religious,3,Not at all interested,Yes
57003,Male,82,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Country village,LT024,No,Not at all religious,5,Hardly interested,Yes
57028,Female,59,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Suburbs or outskirts of big city,LT011,Yes,8,5,Quite interested,Yes
57067,Female,63,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko dvejus ar daugiau metų)",Town or small city,LT011,Yes,6,5,Hardly interested,No
57076,Female,40,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",Town or small city,LT025,Yes,6,7,Very interested,Yes
57078,Male,47,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT022,No,6,5,Hardly interested,No
57092,Female,15,Other,Town or small city,LT025,No,2,5,Hardly interested,Not eligible to vote
57119,Male,32,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT011,Yes,9,8,Quite interested,Yes
57125,Female,47,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",A big city,LT011,Yes,6,5,Hardly interested,Yes
57139,Female,44,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT011,Yes,3,1,Hardly interested,No
57152,Male,60,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko mažiau nei dvejus metus)",Town or small city,LT011,Yes,6,2,Quite interested,Yes
57183,Female,56,"Profesinis, įgytas kartu baigiant ir pagrindinį išsilavinimą",Town or small city,LT026,Yes,7,5,Quite interested,No
57275,Female,31,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",Town or small city,LT011,Yes,2,6,Quite interested,Yes
57292,Female,25,Aukštasis neuniversitetinis arba koleginis,A big city,LT011,Yes,6,7,Hardly interested,Yes
57372,Male,64,"Aukštasis universitetinis, įgytas baigus vientisąsias (įskaitant studijas aukštosiose mokyklose iki reformos 1991-1992 m.) arba specialiąsias profesines (diplomuoto specialisto) studijas po bakalauro studijų baigimo",A big city,LT011,Yes,3,4,Quite interested,No
57433,Female,65,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",Town or small city,LT022,Yes,7,6,Quite interested,Yes
57441,Female,67,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Town or small city,LT029,Yes,7,5,Not at all interested,Yes
57477,Female,65,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT023,Yes,9,9,Quite interested,Yes
57504,Male,38,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,No,2,4,Not at all interested,No
57546,Male,63,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT022,Yes,4,6,Quite interested,Yes
57557,Male,78,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Country village,LT024,Yes,5,8,Quite interested,Yes
57608,Female,59,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",A big city,LT011,Yes,5,5,Hardly interested,Yes
57618,Female,16,"Pagrindinis, įgytas pagrandinéje, vidurinéje, jaunimo, vakarinéje mokykloje, licéjuje ar (pro)gimnazijoje",Country village,LT021,Yes,7,Right,Not at all interested,Not eligible to vote
57644,Male,58,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Country village,LT024,Yes,5,5,Quite interested,Yes
57650,Female,59,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Town or small city,LT028,No,Not at all religious,5,Quite interested,Yes
57744,Male,75,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Town or small city,LT029,No,Not at all religious,7,Hardly interested,No
57764,Female,61,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT022,Yes,Very religious,5,Hardly interested,Yes
57770,Female,36,Aukštasis neuniversitetinis arba koleginis,A big city,LT011,Yes,3,5,Quite interested,Yes
57793,Male,38,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko mažiau nei dvejus metus)",A big city,LT025,No,5,5,Not at all interested,Yes
57818,Male,59,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",A big city,LT022,Yes,5,6,Hardly interested,No
57825,Male,50,Pradinis,Country village,LT028,Yes,6,5,Very interested,No
57848,Female,62,"Aukštasis universitetinis, įgytas baigus vientisąsias (įskaitant studijas aukštosiose mokyklose iki reformos 1991-1992 m.) arba specialiąsias profesines (diplomuoto specialisto) studijas po bakalauro studijų baigimo",Town or small city,LT029,Yes,8,7,Not at all interested,Yes
57850,Male,67,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Country village,LT029,Yes,2,5,Quite interested,Yes
57884,Female,46,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT026,Yes,4,7,Hardly interested,No
57888,Female,48,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Town or small city,LT011,Yes,5,3,Hardly interested,No
57990,Female,29,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",Town or small city,LT024,Yes,7,7,Quite interested,Yes
58025,Male,19,Pradinis,Country village,LT021,Yes,7,2,Hardly interested,Not eligible to vote
58027,Male,29,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT022,Yes,2,5,Quite interested,Yes
58054,Female,47,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Town or small city,LT011,Yes,8,5,Not at all interested,Yes
58080,Female,66,"Aukštasis universitetinis, įgytas baigus vientisąsias (įskaitant studijas aukštosiose mokyklose iki reformos 1991-1992 m.) arba specialiąsias profesines (diplomuoto specialisto) studijas po bakalauro studijų baigimo",Country village,LT026,No,4,7,Very interested,Yes
58228,Male,48,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,No,Not at all religious,9,Very interested,Yes
58351,Female,52,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Country village,LT026,No,6,3,Quite interested,Yes
58377,Female,34,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT021,Yes,6,Right,Quite interested,Yes
58387,Male,46,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT023,No,Not at all religious,5,Quite interested,Yes
58475,Female,43,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",A big city,LT011,Yes,8,7,Hardly interested,Yes
58575,Male,29,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT026,Yes,4,5,Hardly interested,No
58617,Male,47,"Pagrindinis, įgytas pagrandinéje, vidurinéje, jaunimo, vakarinéje mokykloje, licéjuje ar (pro)gimnazijoje",A big city,LT011,No,Not at all religious,9,Quite interested,Yes
58703,Female,57,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT023,Yes,2,5,Hardly interested,Yes
58704,Female,53,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",A big city,LT011,Yes,7,4,Hardly interested,No
58756,Female,56,Aukštasis neuniversitetinis arba koleginis,Country village,LT023,Yes,5,3,Hardly interested,No
58830,Male,38,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",A big city,LT011,Yes,Very religious,7,Very interested,Yes
58888,Female,32,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,Yes,6,5,Hardly interested,Yes
58920,Female,69,"Pagrindinis, įgytas pagrandinéje, vidurinéje, jaunimo, vakarinéje mokykloje, licéjuje ar (pro)gimnazijoje",Country village,LT022,Yes,3,5,Quite interested,No
58937,Male,46,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Country village,LT024,Yes,4,5,Quite interested,No
58950,Female,28,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",Country village,LT026,Yes,Not at all religious,Right,Hardly interested,No
58985,Male,47,Aukštasis neuniversitetinis arba koleginis,A big city,LT011,No,1,8,Hardly interested,Yes
58992,Male,62,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Country village,LT022,Yes,4,6,Hardly interested,Yes
59049,Female,53,Nebaigtas pradinis,Town or small city,LT023,No,1,5,Not at all interested,Yes
59068,Male,52,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Country village,LT011,Yes,3,8,Quite interested,Yes
59101,Male,62,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT022,No,5,Right,Quite interested,Yes
59187,Female,47,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,No,1,8,Not at all interested,No
59209,Female,32,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT027,No,1,2,Not at all interested,No
59216,Female,47,Aukštasis neuniversitetinis arba koleginis,A big city,LT011,Yes,Very religious,5,Hardly interested,Yes
59235,Female,49,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT011,Yes,8,9,Quite interested,Yes
59284,Female,80,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT024,Yes,Very religious,Right,Hardly interested,Yes
59396,Female,28,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,Yes,6,5,Hardly interested,No
59467,Female,25,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT025,No,Not at all religious,5,Hardly interested,No
59475,Female,22,"Profesinis, įgytas kartu baigiant ir pagrindinį išsilavinimą",A big city,LT023,No,3,6,Not at all interested,Yes
59485,Male,74,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Country village,LT011,Yes,7,3,Hardly interested,No
59638,Male,25,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,No,Not at all religious,5,Hardly interested,No
59667,Female,76,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",Town or small city,LT026,Yes,5,5,Quite interested,Yes
59669,Female,33,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",Country village,LT021,Yes,4,Right,Hardly interested,No
59674,Male,41,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",A big city,LT011,Yes,4,5,Quite interested,No
59697,Male,56,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT011,Yes,8,Right,Hardly interested,Yes
59848,Female,68,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT026,Yes,4,6,Hardly interested,Yes
59961,Female,56,Aukštasis neuniversitetinis arba koleginis,Country village,LT022,Yes,6,7,Quite interested,Yes
59966,Female,24,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,Yes,2,5,Not at all interested,No
59979,Male,45,Aukštasis neuniversitetinis arba koleginis,Town or small city,LT029,Yes,7,5,Hardly interested,Yes
60028,Female,53,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",A big city,LT025,Yes,5,5,Hardly interested,Yes
60033,Female,38,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT022,Yes,7,Left,Hardly interested,Yes
60078,Male,34,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",A big city,LT011,Yes,5,5,Hardly interested,Yes
60117,Female,45,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Country village,LT024,Yes,7,6,Hardly interested,No
60222,Female,66,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Suburbs or outskirts of big city,LT022,No,2,5,Hardly interested,Yes
60317,Male,36,Aukštasis neuniversitetinis arba koleginis,Town or small city,LT026,Yes,5,5,Quite interested,No
60357,Male,32,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT024,Yes,3,5,Hardly interested,Yes
60371,Male,30,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Town or small city,LT023,Yes,5,5,Hardly interested,Yes
60508,Male,24,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Town or small city,LT026,No,5,Left,Quite interested,Yes
60545,Male,28,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT022,Yes,3,5,Hardly interested,No
60553,Male,73,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Country village,LT022,Yes,3,5,Hardly interested,Yes
60561,Female,18,Pradinis,Town or small city,LT011,Yes,7,7,Quite interested,Not eligible to vote
60636,Female,17,Pradinis,A big city,LT022,No,Not at all religious,4,Hardly interested,Not eligible to vote
60671,Female,47,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,Yes,8,5,Hardly interested,Yes
60675,Male,35,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",Town or small city,LT026,No,Not at all religious,5,Hardly interested,Yes
60686,Female,47,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT011,Yes,7,4,Hardly interested,Yes
60719,Male,34,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,No,Not at all religious,5,Hardly interested,No
60857,Female,42,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Town or small city,LT022,Yes,8,7,Hardly interested,No
60920,Female,62,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT011,Yes,7,3,Not at all interested,Yes
60958,Female,31,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Country village,LT025,Yes,7,3,Quite interested,No
60991,Female,26,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT029,Yes,3,3,Not at all interested,No
61005,Female,66,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Town or small city,LT029,Yes,8,6,Hardly interested,Yes
61007,Female,59,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",A big city,LT011,Yes,8,3,Quite interested,Yes
61016,Female,47,Aukštasis neuniversitetinis arba koleginis,A big city,LT011,Yes,6,2,Hardly interested,Yes
61063,Female,32,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",Town or small city,LT023,No,3,5,Hardly interested,Yes
61177,Male,63,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",A big city,LT022,Yes,5,Right,Quite interested,Yes
61178,Male,51,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT026,No,3,Left,Hardly interested,No
61254,Female,26,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",Town or small city,LT029,No,5,5,Quite interested,Yes
61261,Male,58,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Country village,LT011,Yes,5,7,Hardly interested,No
61262,Male,30,Aukštasis neuniversitetinis arba koleginis,Suburbs or outskirts of big city,LT022,Yes,7,3,Hardly interested,Yes
61270,Male,18,Pradinis,A big city,LT011,Yes,6,5,Hardly interested,Not eligible to vote
61339,Male,18,"Pagrindinis, įgytas pagrandinéje, vidurinéje, jaunimo, vakarinéje mokykloje, licéjuje ar (pro)gimnazijoje",Country village,LT021,Yes,6,Right,Hardly interested,Not eligible to vote
61372,Female,44,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT023,Yes,8,5,Hardly interested,No
61373,Female,35,Aukštasis neuniversitetinis arba koleginis,Suburbs or outskirts of big city,LT011,Yes,8,7,Hardly interested,Yes
61400,Female,38,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",A big city,LT011,No,1,9,Not at all interested,Yes
61576,Male,23,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT011,No,2,3,Hardly interested,No
61592,Male,54,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko dvejus ar daugiau metų)",Country village,LT026,Yes,5,5,Hardly interested,Yes
61599,Female,23,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT022,No,2,5,Not at all interested,No
61615,Male,84,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",A big city,LT011,Yes,6,8,Quite interested,Yes
61635,Female,43,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Town or small city,LT021,Yes,5,Right,Not at all interested,Yes
61725,Male,72,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT022,Yes,6,6,Quite interested,No
61738,Male,68,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Country village,LT029,No,Not at all religious,5,Quite interested,Yes
61807,Male,76,Pradinis,Country village,LT022,Yes,Not at all religious,Right,Quite interested,No
61840,Male,40,"Aukštasis universitetinis, įgytas baigus vientisąsias (įskaitant studijas aukštosiose mokyklose iki reformos 1991-1992 m.) arba specialiąsias profesines (diplomuoto specialisto) studijas po bakalauro studijų baigimo",A big city,LT022,Yes,7,5,Hardly interested,No
61853,Female,80,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT026,Yes,4,1,Hardly interested,Yes
61863,Male,39,Aukštasis neuniversitetinis arba koleginis,Suburbs or outskirts of big city,LT011,Yes,7,5,Quite interested,Yes
61875,Female,66,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",Town or small city,LT026,Yes,5,5,Very interested,Yes
61921,Female,62,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",Country village,LT024,Yes,8,5,Not at all interested,No
61991,Male,20,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT011,No,Not at all religious,7,Not at all interested,Not eligible to vote
62077,Male,39,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",A big city,LT011,Yes,5,5,Hardly interested,No
62099,Male,52,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko mažiau nei dvejus metus)",Town or small city,LT011,Yes,6,5,Quite interested,Yes
62124,Female,38,"Profesinis, įgytas nebaigus pagrindinio išsilavinimo",Town or small city,LT026,Yes,5,Right,Hardly interested,Yes
62136,Female,69,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT025,Yes,8,Left,Hardly interested,Yes
62190,Female,24,"Pagrindinis, įgytas pagrandinéje, vidurinéje, jaunimo, vakarinéje mokykloje, licéjuje ar (pro)gimnazijoje",A big city,LT023,No,2,5,Hardly interested,No
62201,Female,71,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Town or small city,LT011,Yes,Very religious,5,Hardly interested,Yes
62212,Female,65,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Country village,LT024,Yes,7,5,Hardly interested,No
62226,Female,29,"Aukštesnysis arba specialusis vidurinis, įgytas po pagrindinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus pagrindinį išsilavinimą)",Town or small city,LT027,No,7,5,Hardly interested,No
62254,Female,59,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Town or small city,LT021,Yes,Very religious,Right,Quite interested,No
62423,Female,31,Aukštasis neuniversitetinis arba koleginis,Town or small city,LT021,Yes,7,Right,Quite interested,No
62449,Male,59,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko dvejus ar daugiau metų)",A big city,LT026,No,Not at all religious,5,Hardly interested,Yes
62477,Female,59,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",A big city,LT011,Yes,5,5,Quite interested,No
62520,Female,86,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",Country village,LT022,Yes,5,5,Hardly interested,Yes
62591,Male,82,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",Country village,LT011,No,Not at all religious,7,Quite interested,Yes
62647,Female,30,"Aukštasis universitetinis, įgytas baigus magistro arba rezidentūros studijas",A big city,LT023,Yes,6,5,Hardly interested,Yes
62660,Male,50,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo, kartu įgyjant ir vidurinį išsilavinimą",Town or small city,LT011,Yes,5,5,Not at all interested,No
62676,Female,75,"Profesinis, įgytas po pagrindinio išsilavinimo baigimo (kai profesinio mokymo programa truko dvejus ar daugiau metų)",A big city,LT025,Yes,5,5,Hardly interested,Yes
62779,Female,41,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,Yes,8,3,Quite interested,Yes
62792,Female,30,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT022,Yes,4,5,Hardly interested,No
62853,Female,23,"Vidurinis, įgytas vidurinéje, vakarinéje, mokykloje, licéjuje ar gimnazijoje",A big city,LT022,Yes,6,8,Hardly interested,No
62883,Female,49,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT011,Yes,5,7,Hardly interested,Yes
62887,Female,56,"Profesinis, įgytas po vidurinio išsilavinimo baigimo",A big city,LT011,Yes,Very religious,5,Quite interested,No
62977,Male,48,"Profesinis, įgytas kartu baigiant ir pagrindinį išsilavinimą",Country village,LT011,No,4,4,Not at all interested,No
63051,Male,25,"Aukštasis universitetinis, įgytas baigus bakalauro studijas",A big city,LT022,Yes,6,6,Hardly interested,Yes
63081,Female,49,"Aukštesnysis arba specialusis vidurinis, įgytas po vidurinio išsilavinimo baigimo (apima ir technikumus, jei įstota įgijus vidurinį išsilavinimą)",A big city,LT023,Yes,8,5,Quite interested,Yes
